LINE,Date,UTC_TIME,Flight,Fiducial,X_WGS84_UTMZ6N,Y_WGS84_UTMZ6N,LAT_TX,LON_TX,ALT_RADAR_Tx_CALC,ALT_TX_COR,ALT_TX,ALT_HELI,ZHG_TX,DTM,Diurnal_A,Diurnal_B,DIURNAL_COR,MAG1U_DS,MAG1U_L,MAG1U_LD,IGRF,RMI,CPI140K_RAW,CPI40K_RAW,CPI8200_RAW,CXI3300_RAW,CPI1800_RAW,CPI400_RAW,CPQ140K_RAW,CPQ40K_RAW,CPQ8200_RAW,CXQ3300_RAW,CPQ1800_RAW,CPQ400_RAW,CPI140K_DRIFT_COR,CPI40K_DRIFT_COR,CPI8200_drift_cor,CXI3300_DRIFT_COR,CPI1800_DRIFT_COR,CPI400_DRIFT_COR,CPQ140K_DRIFT_COR,CPQ40K_DRIFT_COR,CPQ8200_drift_cor,CXQ3300_DRIFT_COR,CPQ1800_DRIFT_COR,CPQ400_DRIFT_COR,CPI400_final,CPQ400_final,CPI1800_final,CPQ1800_final,CXI3300_final,CXQ3300_final,CPI8200_final,CPQ8200_final,CPI40K_final,CPQ40K_final,CPI140K_final,CPQ140K_final,CPPL,CPSP,CXSP
50010,20160226,82011.1,77024,578.1,382738.2734,7308571.409,65.87671972,-149.5717909,70.30087762,71.2757441,71.39959717,98.86197762,210.91563,139.6398859,56847.18911,56823.61373,-2.810886562,56777.916,56780.32,56783.13089,56916.09573,-132.9648432,140.0925751,35.8203125,32.25315094,5.986360073,10.36429024,6.320224285,31.24168205,68.24313354,16.89852905,8.450968742,11.16275787,2.096874475,120.2964554,38.95648193,19.39832306,1.577201962,4.044738293,-2.650303602,56.14165878,55.45478058,19.05506325,7.302597046,10.19570541,3.767936945,1.491174579,4.147975922,4.010282993,10.21541882,3.752552032,7.209789753,9.928135872,22.39474487,39.24779129,54.41776657,120.5221634,65.68292999,0.000901807,0.003250804,0.000378438
50010,20160226,82011.2,77024,578.2,382741.3403,7308571.966,65.87672584,-149.5717243,70.07771926,70.97745162,71.05661011,98.60341926,210.80656,139.8291084,56847.1913,56823.61585,-2.80870032,56778.172,56780.543,56783.3517,56916.10429,-132.7525941,141.8833618,35.86870575,32.57999802,5.873624325,10.34591198,6.319179058,34.02085114,68.91297913,17.08994484,8.334897041,11.24853611,2.630756378,122.0840149,39.00223541,19.72190094,1.463514209,4.024767876,-2.654671669,58.92544174,56.12449646,19.24687576,7.186609268,10.28129864,4.302074432,1.328694344,4.333963871,4.021190643,10.29449177,3.68132019,7.238247395,10.17770958,22.54628181,39.72583008,55.06094742,121.8615875,67.35578918,0.001301097,0.00211855,0.000541193
50010,20160226,82011.3,77024,578.3,382744.4072,7308572.523,65.87673195,-149.5716576,69.83070983,70.65620074,70.70829773,98.32100983,210.69749,140.0412893,56847.19348,56823.61796,-2.806514734,56778.425,56780.765,56783.57151,56916.11286,-132.5413444,142.9600372,35.87598801,32.90081406,5.797243595,10.34860897,6.81194973,35.50453949,69.19761658,17.31007576,8.224807739,11.29445171,3.19126153,123.1574631,39.00688171,20.03944778,1.386181593,4.025873184,-2.165223837,60.41374207,56.40900803,19.4673996,7.076603889,10.32702923,4.86283493,1.15015769,4.539763451,4.045956612,10.35193729,3.627390146,7.248138428,10.41222382,22.73891449,40.10150146,55.62486267,123.0923538,68.91429901,0.001301097,0.00211855,0.000541193
50010,20160226,82011.4,77024,578.4,382747.4742,7308573.08,65.87673807,-149.5715909,69.55372234,70.33730697,70.37692261,98.00862234,210.58842,140.251113,56847.19567,56823.62008,-2.80432975,56778.676,56780.988,56783.79233,56916.12142,-132.3290941,143.7110596,36.13434601,33.3260231,5.75901413,10.37713909,7.796840668,35.92680359,69.38005829,17.53317642,8.222417831,11.31383991,3.463724375,123.9052582,39.26259995,20.46138573,1.347000122,4.052811146,-1.183655858,60.84061813,56.59132004,19.69089508,7.074297905,10.34623337,5.13555336,0.973666787,4.752937794,4.089793682,10.38931179,3.594477415,7.246146679,10.60978985,22.9764576,40.40034103,56.13980484,124.1875381,70.3065033,0.001512184,0.003363875,0.000326192
50010,20160226,82011.5,77024,578.5,382750.5411,7308573.637,65.87674419,-149.5715242,69.2495084,70.05489582,70.0868988,97.6690084,210.47935,140.4244542,56847.19785,56823.6222,-2.802145314,56778.923,56781.211,56784.01315,56916.12999,-132.1168432,144.4500885,36.48521805,33.85525513,5.760681152,10.4372654,9.133702278,36.37728882,69.68557739,17.78738403,8.303376198,11.30877876,3.601732254,124.6410599,39.61083603,20.98735046,1.347715139,4.111345768,0.149882793,61.29571533,56.89671326,19.94549942,7.155339718,10.34098721,5.273816586,0.816044092,4.961109161,4.155405045,10.4119482,3.58155489,7.233108997,10.75575924,23.25301361,40.67397308,56.66608429,125.1475067,71.5295639,0.001500952,0.003413122,0.000381403
50010,20160226,82011.6,77024,578.6,382753.608,7308574.194,65.87675031,-149.5714575,68.92894741,69.82807246,69.8534317,97.31304741,210.37028,140.5422075,56847.20004,56823.62432,-2.799961456,56779.166,56781.435,56784.23496,56916.13855,-131.9035918,145.1849518,36.73026657,34.26459122,5.796777248,10.54692841,10.32523727,37.50592804,70.14993286,18.11043358,8.36055851,11.28224564,3.838252544,125.3726959,39.85324478,21.39341545,1.38285923,4.219416618,1.338094831,62.42896652,57.36093903,20.26894379,7.212605953,10.31426907,5.510592461,0.690268755,5.152213573,4.241676331,10.42776966,3.584458113,7.20371151,10.84236908,23.55608559,40.97251511,57.2750206,126.0069351,72.63046265,0.001330611,0.005783866,0.000269428
50010,20160226,82011.7,77024,578.7,382756.6749,7308574.751,65.87675643,-149.5713909,68.60739886,69.64665357,69.67280579,96.95609886,210.26121,140.6145564,56847.20222,56823.62644,-2.797778212,56779.405,56781.663,56784.46078,56916.14712,-131.6863397,145.9589539,36.95236588,34.33863449,5.853584766,10.70581055,10.78413105,39.02050018,70.81078339,18.51248932,8.344352722,11.24628258,4.080617428,126.1434708,40.07270813,21.46419144,1.438714743,4.376707077,1.793665767,63.94815445,58.02166367,20.67139435,7.196484089,10.27812099,5.753212929,0.605552971,5.31556797,4.342887402,10.44707775,3.599416256,7.153095722,10.86795712,23.86972427,41.32457352,58.02054596,126.8258438,73.68081665,0.001333462,0.003528239,0.000240631
50010,20160226,82011.8,77024,578.8,382759.7418,7308575.308,65.87676254,-149.5713242,68.30092575,69.48599346,69.52005005,96.61422575,210.15214,140.6661465,56847.2044,56823.62856,-2.795595537,56779.64,56781.894,56784.6896,56916.15568,-131.4660871,146.8488617,37.31911087,34.0853653,5.91258955,10.8703022,10.33543873,40.2869873,71.76941681,18.92714691,8.286874771,11.22058105,4.135316849,127.0301514,40.43681335,21.20765114,1.49676764,4.539606571,1.341650486,65.21925354,58.98016739,21.08644676,7.139090061,10.25223446,5.808167934,0.565937698,5.443371773,4.449316025,10.48102188,3.625544071,7.081201553,10.83788013,24.17881966,41.73745728,58.91406631,127.6747971,74.73784637,0.001725182,0.001668137,0.000490982
50010,20160226,82011.9,77024,578.9,382762.8087,7308575.864,65.87676866,-149.5712575,68.01975571,69.31680448,69.35936737,96.29765571,210.04307,140.7262655,56847.20659,56823.63067,-2.793413387,56779.87,56782.132,56784.92541,56916.16425,-131.2388339,147.715683,37.82928085,33.66258621,5.958465576,10.99533176,9.28211689,41.1725502,73.02780151,19.23758507,8.197816849,11.2271452,4.038715363,127.8937454,40.94434738,20.78160286,1.541691661,4.663043976,0.285005748,66.10942841,60.23842621,21.39727974,7.050115585,10.25861359,5.711822033,0.569064558,5.532165051,4.549839497,10.53836536,3.66566205,6.992441177,10.76421165,24.46961594,42.20832062,59.91830826,128.6204376,75.82397461,0.001727576,0.002697995,0.00046312
50010,20160226,82012.0,77024,579.0,382765.8756,7308576.421,65.87677478,-149.5711908,67.76794092,69.11016358,69.16274261,96.01044092,209.934,140.8238364,56847.20877,56823.63279,-2.791231716,56780.097,56782.376,56785.16723,56916.17281,-131.0055803,148.4182739,38.3984642,33.23347473,5.994153023,11.09031105,8.126655579,42.03959274,74.46286774,19.428442,8.004738808,11.29559422,4.003700733,128.5931091,41.51089478,20.34921837,1.576427102,4.75643158,-0.873778462,66.98108673,61.67336273,21.5885334,6.857121468,10.32687759,5.677062988,0.606836438,5.584546089,4.634831429,10.62221622,3.724409103,6.895396709,10.66353893,24.73028564,42.73186493,60.96434402,129.7117767,76.93740845,0.001367175,0.002918021,0.000329092
50010,20160226,82012.1,77024,579.1,382768.9167,7308576.934,65.87678049,-149.5711247,67.48663257,68.85514834,68.92391968,95.75183257,209.70028,140.8451317,56847.21095,56823.63489,-2.78905055,56780.32,56782.626,56785.41505,56916.18309,-130.7680428,149.2841949,38.99944687,32.91096497,6.045779705,11.19566536,7.291101933,43.08354568,75.86878204,19.61528397,7.653749943,11.45947266,4.166042328,129.4557953,42.10923767,20.02344131,1.627101779,4.860193729,-1.712655067,68.02964783,63.07914734,21.77576828,6.506216526,10.49057102,5.839659691,0.665952682,5.609291077,4.698696136,10.7287569,3.803611279,6.800872326,10.55123043,24.95668221,43.30073547,61.97892761,130.9731598,78.07162476,0.001997244,0.00219175,0.000439888
50010,20160226,82012.2,77024,579.2,382771.9578,7308577.446,65.8767862,-149.5710585,67.22772046,68.56646585,68.65133667,95.51562046,209.46656,140.9000942,56847.21313,56823.63699,-2.786869921,56780.543,56782.882,56785.66887,56916.19337,-130.5245047,150.8903351,39.62323761,32.72915649,6.142647743,11.31139278,6.905337811,44.23681641,76.94955444,19.84240723,7.247170448,11.70662403,4.44868803,131.0587158,42.73039246,19.83836365,1.723017931,4.974329472,-2.101742029,69.18753052,64.15979004,22.00328827,6.099720955,10.73753738,6.122560978,0.728907228,5.617987633,4.739058495,10.84853458,3.89961338,6.7210989,10.43991852,25.15680885,43.90685272,62.90605545,132.4095459,79.22158813,0.001765154,0.001741986,0.000451173
50010,20160226,82012.3,77024,579.3,382774.9988,7308577.958,65.87679191,-149.5709923,66.98103157,68.25987035,68.35637665,95.29163157,209.23284,140.9729696,56847.21531,56823.63908,-2.784689787,56780.765,56783.141,56785.92569,56916.20366,-130.2779661,153.1569366,40.24082947,32.65203857,6.293570042,11.38868904,6.824967384,45.55396652,77.54473877,20.00119019,6.990836143,11.94343662,4.657068729,133.3220978,43.34534454,19.75797462,1.872988224,5.050033569,-2.185435295,70.5092926,64.75485229,22.16246414,5.843470097,10.97416496,6.331197262,0.777434587,5.619294167,4.75455904,10.96951485,4.004259586,6.669811726,10.33855724,25.34781647,44.54727936,63.71820831,134.0146637,80.37808228,0.00180783,0.003698655,0.000603355
50010,20160226,82012.4,77024,579.4,382778.0399,7308578.471,65.87679762,-149.5709262,66.7337576,67.93969372,68.04245758,95.0670576,208.99912,141.0594263,56847.21749,56823.64118,-2.78251011,56780.988,56783.404,56786.18651,56916.21394,-130.0274271,155.2458496,40.84741974,32.63629913,6.484244823,11.38901234,6.876952171,47.04292297,77.88556671,20.04853439,6.995615482,12.06863976,4.688484669,135.4077759,43.94929886,19.73896408,2.062711,5.048765182,-2.136773586,72.00286102,65.09555054,22.21020317,5.848333359,11.09918404,6.362868786,0.797607362,5.615387917,4.74535656,11.08077145,4.107076645,6.659885406,10.24833584,25.54649162,45.2252388,64.42063141,135.7656708,81.52325439,0.00119387,0.00403697,0.000395698
50010,20160226,82012.5,77024,579.5,382781.081,7308578.983,65.87680333,-149.57086,66.47948542,67.5959068,67.70001221,94.83548542,208.7654,141.1694932,56847.21967,56823.64328,-2.78033085,56781.211,56783.669,56786.44933,56916.22422,-129.7748877,156.7664032,41.47125626,32.65684891,6.682131767,11.3121109,6.990732193,48.34449005,78.34282684,20.14678192,7.206064224,12.08422756,4.606981277,136.9251099,44.57049561,19.75624657,2.259645939,4.970271587,-2.026316404,73.30904388,65.55268097,22.30884743,6.058866024,11.11458683,6.281620979,0.78398937,5.602728367,4.714145184,11.17525864,4.197711468,6.698400974,10.16484261,25.76087761,45.9397583,65.04966736,137.6072388,82.63474274,0.001321213,0.004863892,0.000304077
50010,20160226,82012.6,77024,579.6,382784.122,7308579.495,65.87680903,-149.5707939,66.21596505,67.22504666,67.32633972,94.59466505,208.53168,141.3066333,56847.22185,56823.64538,-2.778152032,56781.435,56783.938,56786.71615,56916.2345,-129.5183478,158.3603668,42.18263626,32.66062546,6.839321613,11.17533112,7.144025803,49.18231583,78.98699188,20.45551491,7.504557133,12.08153915,4.521789074,138.5158386,45.27923965,19.75675201,2.41588378,4.83190012,-1.876345754,74.15148163,66.19671631,22.61797523,6.357442856,11.11171341,6.196683884,0.740564525,5.575896263,4.666149616,11.25089359,4.264979362,6.781720161,10.0818634,25.98921013,46.67370224,65.66303253,139.4480286,83.69412994,0.001321213,0.004863892,0.000304077
